u,i,weight,ts,label,idx
1960,1851,1,1337897414.70446,1,10370
1669,1854,2,1337898034.12345,1,10371
1854,1669,2,1337898319.71626,1,10372
1686,2057,1,1337899756.19222,1,10373
2057,1686,1,1337899857.88728,1,10374
270,1726,-10,1337908304.98008,-1,10376
1345,1726,-10,1337908528.17786,-1,10377
1669,1726,-1,1337908835.09866,-1,10378
2038,2057,1,1337913250.06777,1,10380
2046,1982,1,1337916910.92781,1,10381
1982,2046,1,1337916942.90531,1,10382
1982,2058,1,1337918016.49982,1,10383
2057,2038,1,1337923911.16907,1,10384
1205,2059,1,1337945139.05898,1,10385
2059,1205,1,1337945222.32415,1,10386
1205,2060,1,1337946670.88272,1,10387
2060,1205,1,1337947153.18876,1,10388
1770,1669,2,1337973103.66683,1,10394
1669,1770,2,1337975312.10181,1,10395
1277,1801,5,1337983661.48032,1,10396
501,2061,1,1338001947.02676,1,10397
2061,501,1,1338002322.53376,1,10398
2042,1984,1,1338006973.67768,1,10399
1765,1984,1,1338008713.13093,1,10400
1984,1765,1,1338008746.52718,1,10401
2049,2048,2,1338046160.5748,1,10402
2043,2029,5,1338047799.59343,1,10404
1976,1810,2,1338049581.55405,1,10406
1976,2048,1,1338049636.22501,1,10407
27,2062,1,1338059758.24894,1,10408
1765,856,1,1338067569.0709,1,10410
2055,2064,1,1338070086.2527,1,10411
2064,2055,1,1338070146.71863,1,10412
1355,1669,2,1338071566.92047,1,10413
1982,2065,1,1338073226.13192,1,10414
2065,1982,1,1338073245.81047,1,10415
1982,2049,-10,1338073348.60358,-1,10416
270,1982,1,1338073952.49568,1,10417
2056,1982,2,1338077511.24855,1,10418
1982,2056,2,1338077550.37999,1,10419
1358,2056,1,1338082402.31816,1,10420
2055,1984,1,1338083733.85048,1,10421
1984,2055,1,1338083807.21333,1,10422
1669,2043,1,1338098716.90359,1,10423
1669,1966,1,1338098736.47729,1,10424
2043,1669,1,1338099173.46128,1,10425
2056,1358,1,1338115506.74098,1,10428
2008,291,2,1338116739.94531,1,10429
2021,2056,1,1338124451.79038,1,10430
2056,2021,1,1338124581.12758,1,10431
2048,1982,1,1338130537.42649,1,10432
1984,2021,3,1338153644.45188,1,10440
783,865,3,1338154295.06329,1,10441
2021,1984,3,1338160344.09033,1,10442
1984,1669,1,1338163569.94605,1,10443
1669,1984,1,1338163619.88089,1,10444
1982,1362,1,1338165453.84103,1,10445
1362,1982,1,1338165749.32913,1,10446
1669,2067,1,1338167299.64321,1,10447
1669,2068,1,1338167304.47888,1,10448
2068,2067,1,1338167330.91919,1,10449
2067,1669,1,1338167347.19118,1,10450
1669,1648,3,1338168861.47095,1,10451
1876,2053,1,1338188098.0834,1,10452
2053,1876,1,1338188555.36403,1,10453
1831,1876,2,1338189115.88958,1,10454
1876,1831,3,1338189299.42151,1,10455
1436,1541,3,1338220867.68661,1,10456
2021,2069,1,1338236143.81742,1,10459
2069,2021,1,1338237316.07066,1,10460
27,2006,1,1338237581.23867,1,10461
2038,2039,1,1338244837.3371,1,10463
1541,1436,3,1338273072.022,1,10466
865,2070,1,1338273736.85874,1,10468
2070,865,2,1338273967.00239,1,10469
2056,1815,3,1338285225.25576,1,10470
2044,2056,3,1338286980.9697,1,10471
2056,2044,1,1338287002.95688,1,10472
2062,27,1,1338295466.91125,1,10473
1669,1908,4,1338305175.02766,1,10474
1908,1669,4,1338305218.65538,1,10475
2048,2049,-1,1338307668.17325,-1,10476
1765,1612,1,1338310864.57498,1,10477
1952,1876,1,1338311364.72048,1,10478
1876,1952,1,1338311464.4247,1,10479
1848,2071,1,1338318149.80481,1,10480
2071,1848,3,1338318285.979,1,10481
1013,1876,2,1338324768.20888,1,10482
1876,1013,2,1338324979.05878,1,10483
1686,2068,1,1338329303.4347,1,10484
2068,1686,1,1338329391.6169,1,10485
1355,2049,-3,1338336772.52235,-1,10486
2042,2072,1,1338336916.58654,1,10487
2072,2042,1,1338337489.24122,1,10488
2063,1982,2,1338345850.41927,1,10489
2008,2073,1,1338355347.81185,1,10490
2073,2008,1,1338355364.56833,1,10491
1984,2042,2,1338357612.72102,1,10492
865,2073,1,1338365762.25328,1,10493
2073,865,1,1338365845.61184,1,10494
1004,2021,1,1338366262.51029,1,10495
1876,1726,-1,1338378740.14171,-1,10496
2073,2017,1,1338409354.06962,1,10501
2017,2073,1,1338409552.23282,1,10502
1922,1770,1,1338414727.23042,1,10503
1770,1922,1,1338414854.19311,1,10504
1013,2056,1,1338439387.73979,1,10505
1876,1004,1,1338446098.45283,1,10506
1004,1876,1,1338448896.05826,1,10507
1998,1876,2,1338449128.29576,1,10508
1876,1998,2,1338449217.43868,1,10509
2038,2021,1,1338471680.10845,1,10510
1686,2050,2,1338495270.78547,1,10511
2050,1686,2,1338495462.8747,1,10512
51,1572,1,1338499138.19633,1,10513
576,2074,1,1338505571.81157,1,10514
2074,576,1,1338506048.82198,1,10515
1572,2075,4,1338511617.05113,1,10518
2075,1572,4,1338511775.5239,1,10519
2021,2038,1,1338518436.94823,1,10522
1358,2077,1,1338518816.22695,1,10524
2077,1358,1,1338518971.55807,1,10525
1358,1345,2,1338522006.36743,1,10528
1345,1358,2,1338522094.55624,1,10529
1345,1013,3,1338522121.07663,1,10530
1013,1345,3,1338522207.30038,1,10531
1277,2077,1,1338523224.9042,1,10532
1145,2079,2,1338530304.23419,1,10538
1145,2080,1,1338531165.29636,1,10539
2080,1145,1,1338534035.58737,1,10540
2071,2075,2,1338561954.79721,1,10543
1851,2040,2,1338579470.33544,1,10544
2040,1851,2,1338579664.91007,1,10545
1960,1513,1,1338586528.5534,1,10546
27,2082,1,1338586711.86684,1,10547
2082,27,1,1338587016.56373,1,10548
1686,1648,1,1338588565.67107,1,10549
1648,1686,1,1338588631.44977,1,10550
2078,1625,1,1338595261.9402,1,10551
1513,1960,1,1338601234.71455,1,10552
552,2078,1,1338603911.55564,1,10553
2078,552,1,1338605362.88398,1,10554
2042,2038,2,1338607464.97588,1,10555
1798,1628,1,1338640233.54956,1,10557
1628,1798,1,1338641275.15634,1,10558
20,2083,1,1338659569.95319,1,10559
1669,865,4,1338668723.25966,1,10560
2083,20,1,1338672927.32833,1,10561
2042,1277,2,1338694873.04977,1,10562
1984,1970,3,1338738295.28765,1,10565
1889,1632,1,1338738999.32669,1,10566
1277,7,5,1338754705.51299,1,10569
1947,2086,1,1338761335.34158,1,10570
2086,1947,1,1338761397.58034,1,10571
865,2088,1,1338763927.07677,1,10573
2088,865,4,1338764130.50157,1,10574
2087,2071,1,1338764277.71477,1,10575
2071,2087,1,1338764283.30663,1,10576
1277,1164,1,1338782173.1014,1,10578
1164,1277,1,1338782306.24875,1,10579
1205,2089,1,1338786376.52442,1,10580
2089,1205,1,1338786408.21553,1,10581
454,2088,1,1338793393.66498,1,10582
7,1277,4,1338794508.60643,1,10583
2043,2090,2,1338795542.98153,1,10584
2090,2043,1,1338795598.12755,1,10585
1205,2091,1,1338799644.69254,1,10586
2091,1205,1,1338799801.08333,1,10587
1205,2092,1,1338803221.82087,1,10588
2092,1205,1,1338803449.74778,1,10589
897,1205,3,1338805829.57395,1,10590
1205,897,3,1338805961.35594,1,10591
1798,2075,5,1338806001.42438,1,10592
1798,1241,1,1338806292.45114,1,10593
2091,84,1,1338821425.8152,1,10595
1928,1241,1,1338823511.62323,1,10596
1867,1550,1,1338833566.75066,1,10597
1982,177,1,1338833660.0849,1,10598
1550,1867,1,1338833710.21628,1,10599
1355,1719,1,1338838655.40694,1,10600
27,2070,1,1338841566.54342,1,10601
865,2093,1,1338848610.9072,1,10602
2093,865,1,1338849369.59996,1,10603
1241,2077,1,1338851724.78344,1,10604
231,2096,1,1338858071.29905,1,10610
2096,231,1,1338858104.00227,1,10611
2021,2008,1,1338860409.21779,1,10612
2008,2021,1,1338860468.55012,1,10613
2038,1686,1,1338867390.63506,1,10615
1686,2038,1,1338867482.1415,1,10616
2038,1982,2,1338868976.89533,1,10617
1982,2038,2,1338869014.58373,1,10618
1164,2038,1,1338870975.11751,1,10619
2038,1164,1,1338871648.77829,1,10620
1164,1686,1,1338876226.47794,1,10622
1686,1164,1,1338876418.47717,1,10623
20,2081,2,1338879314.79425,1,10624
2094,1241,1,1338887697.58076,1,10625
1241,1798,2,1338896140.73853,1,10626
1241,2094,1,1338896378.74888,1,10627
1867,2081,2,1338909509.31068,1,10628
1501,1815,5,1338918752.09662,1,10629
1686,692,1,1338918772.68267,1,10630
692,1686,2,1338918803.14922,1,10631
2081,20,2,1338920422.21071,1,10632
2081,1867,2,1338920501.85879,1,10633
2021,1952,3,1338920575.26893,1,10634
1952,2021,3,1338920598.35092,1,10635
1501,1294,2,1338926242.0439,1,10638
2098,2099,3,1338928494.5951,1,10639
2098,4,2,1338928588.1637,1,10640
4,2098,2,1338928608.4915,1,10641
1982,1758,1,1338931491.74355,1,10644
1758,1982,3,1338933067.24265,1,10645
865,2100,1,1338940006.9274,1,10646
2100,865,1,1338940162.41046,1,10647
2073,2101,1,1338941798.19816,1,10648
2101,2073,1,1338941814.21276,1,10649
1277,2042,-10,1338941933.33845,-1,10650
595,783,1,1338941942.35305,1,10651
783,595,2,1338942105.53391,1,10652
1164,2084,5,1338948687.59981,1,10653
1982,2102,1,1338950314.61301,1,10654
2102,1982,1,1338950406.7118,1,10655
1145,2103,1,1338961608.43522,1,10656
1984,1758,3,1338989059.47897,1,10660
2103,1145,1,1338992231.8779,1,10661
1572,2105,1,1338994803.46495,1,10662
2105,1572,1,1338994862.21651,1,10663
2105,1598,1,1338994869.07018,1,10664
1501,2093,2,1338997125.43891,1,10665
2093,1501,1,1338997650.365,1,10666
1787,27,1,1338998866.07132,1,10667
27,1787,1,1338998922.63657,1,10668
1758,1984,3,1339005674.61112,1,10669
1854,2040,1,1339009734.92154,1,10670
2040,1854,1,1339009878.79664,1,10671
1988,227,1,1339015673.18149,1,10672
227,1988,1,1339015903.67134,1,10673
2102,2106,1,1339020630.30291,1,10675
4,14,3,1339024627.45965,1,10676
14,4,1,1339024627.64947,1,10677
2063,1355,2,1339025493.95761,1,10678
4,1947,1,1339033102.75039,1,10679
1947,4,1,1339033404.47203,1,10680
2096,2108,1,1339034201.08715,1,10681
2108,2096,1,1339034361.60356,1,10682
2101,2109,2,1339040728.97339,1,10683
2101,2110,2,1339041685.40959,1,10684
2107,1707,1,1339047331.30191,1,10685
1707,2107,1,1339062835.26114,1,10686
1719,1845,2,1339084475.67177,1,10687
2099,2098,3,1339098043.18078,1,10690
1719,1787,2,1339099070.83148,1,10691
1787,1719,1,1339099127.51163,1,10692
1294,2111,1,1339111825.08794,1,10694
2111,1294,1,1339111914.9937,1,10695
1854,2108,1,1339114975.5374,1,10697
507,1726,-3,1339115201.40342,-1,10698
2088,1816,4,1339120011.24534,1,10701
2112,2088,4,1339120443.42481,1,10702
2077,1277,2,1339121743.90988,1,10703
2112,865,4,1339126755.21937,1,10704
865,783,1,1339126861.42364,1,10705
1145,2113,1,1339152651.37827,1,10706
1876,2114,1,1339160447.35757,1,10707
2114,1876,1,1339160746.63732,1,10708
2108,1854,1,1339176893.88407,1,10709
2021,2115,1,1339182919.79989,1,10711
1164,1982,10,1339183681.26945,1,10712
1670,1988,1,1339183966.13338,1,10713
2108,1294,1,1339188158.4037,1,10716
133,2111,1,1339199089.22677,1,10724
2111,133,1,1339199155.1213,1,10725
1720,1765,5,1339199935.66369,1,10726
177,2008,2,1339208062.87841,1,10729
2008,177,2,1339208085.11596,1,10730
2115,2021,1,1339218677.67943,1,10733
2068,1765,1,1339221056.91911,1,10734
322,1277,1,1339223172.52205,1,10735
1205,2116,2,1339250640.76463,1,10736
2116,1205,2,1339250814.48405,1,10737
1457,67,2,1339253007.15343,1,10738
2038,2042,-1,1339254781.03229,-1,10739
1719,2078,1,1339259503.72821,1,10740
1922,44,-10,1339261754.30239,-1,10741
2077,1325,1,1339261923.03498,1,10742
1765,1504,2,1339263338.54362,1,10743
1504,1765,2,1339263342.44624,1,10744
1145,2117,4,1339273809.9876,1,10745
507,212,1,1339281673.92053,1,10747
2021,212,1,1339283126.94712,1,10748
1670,2119,1,1339283953.54713,1,10749
212,2021,1,1339284185.25571,1,10750
2021,2119,1,1339285320.58167,1,10751
2119,2021,1,1339285405.7394,1,10752
1854,1645,2,1339313787.997,1,10754
1799,2087,1,1339320690.82929,1,10755
1501,2108,2,1339321880.66539,1,10756
2021,2121,1,1339323958.52243,1,10757
1355,1903,1,1339327650.01811,1,10758
2121,2021,1,1339344543.08534,1,10759
1798,2122,1,1339345126.85836,1,10760
2122,1798,1,1339345790.57693,1,10761
1205,1974,1,1339346384.7049,1,10762
1974,1205,1,1339346523.08302,1,10763
1205,1949,1,1339350172.93898,1,10767
1205,1904,1,1339352921.14933,1,10768
1904,1205,1,1339352955.96228,1,10769
1949,1205,1,1339354587.66272,1,10770
212,507,1,1339356632.24166,1,10771
2108,1501,2,1339359064.49302,1,10772
200,2050,1,1339361332.08558,1,10773
27,2123,1,1339364719.31404,1,10774
454,1854,1,1339398170.02551,1,10775
1854,454,1,1339398188.37819,1,10776
454,865,2,1339398338.06356,1,10777
1876,2094,2,1339407687.78526,1,10778
2094,1876,2,1339407922.34603,1,10779
1004,865,1,1339409519.38242,1,10780
865,1004,1,1339409539.04294,1,10781
2007,1903,1,1339423720.96939,1,10782
1903,2007,1,1339423801.49011,1,10783
27,2074,1,1339426608.55322,1,10784
865,2049,-10,1339427642.48911,-1,10785
1686,2049,-1,1339427801.50971,-1,10786
1686,1612,-1,1339428991.00821,-1,10787
1889,716,1,1339430376.93246,1,10788
76,877,1,1339430774.27185,1,10789
2110,2101,2,1339437876.65316,1,10790
1798,1848,2,1339439974.2287,1,10791
1848,1798,2,1339439993.74887,1,10792
112,1322,1,1339442969.89757,1,10793
865,1322,1,1339444348.47373,1,10795
1345,1648,3,1339444484.42748,1,10796
1648,1345,3,1339444500.59369,1,10797
1648,1669,3,1339444527.96115,1,10798
27,1004,1,1339452517.6237,1,10799
1004,27,1,1339454828.44716,1,10800
1294,1445,3,1339460614.0435,1,10801
2101,2119,1,1339461445.02218,1,10802
2119,2101,-10,1339468035.43017,-1,10804
1765,1770,1,1339479443.10956,1,10805
1970,1984,2,1339482525.47841,1,10806
2088,2094,1,1339483845.32613,1,10809
2088,1982,2,1339484335.78491,1,10810
1982,2088,2,1339484440.88929,1,10811
1513,2094,1,1339491367.2535,1,10812
2094,1513,1,1339494237.49123,1,10813
2033,2094,1,1339502894.91689,1,10814
2094,2033,1,1339504331.41696,1,10815
2094,1572,1,1339505494.03063,1,10816
2101,2124,5,1339506751.42849,1,10817
2124,2110,5,1339506779.26377,1,10818
2050,200,3,1339510112.68038,1,10819
2087,1799,1,1339517465.07815,1,10824
27,2125,1,1339523507.27323,1,10826
1680,2126,1,1339524549.35049,1,10827
2126,1680,1,1339524636.32698,1,10828
2078,2021,1,1339531204.24857,1,10829
2118,2078,1,1339538370.00452,1,10832
2078,2118,1,1339538374.892,1,10833
1982,2127,1,1339541616.79501,1,10834
2127,1982,1,1339543922.43618,1,10835
2126,2048,1,1339554078.33579,1,10836
2048,2126,1,1339554142.72592,1,10837
1922,1145,1,1339560065.81883,1,10838
2071,2092,1,1339578380.0016,1,10839
1876,2092,1,1339586253.44261,1,10840
2092,1876,1,1339586471.70533,1,10841
2094,27,1,1339587996.1881,1,10842
1177,1967,5,1339591477.12096,1,10843
12,2094,1,1339602312.77326,1,10844
2094,12,1,1339602393.19503,1,10845
865,2078,1,1339605267.01813,1,10848
1854,2044,2,1339605546.11163,1,10849
27,2130,1,1339615182.48731,1,10850
1922,19,6,1339615758.13666,1,10851
2044,1854,5,1339622276.7605,1,10854
1572,2132,1,1339626464.98165,1,10855
1803,2068,-5,1339633722.06912,-1,10856
2056,1013,3,1339636750.90003,1,10858
1772,1765,1,1339637929.66251,1,10859
1325,1294,1,1339640158.89658,1,10860
1294,1325,1,1339640178.76418,1,10861
1765,1772,2,1339646086.57559,1,10862
2094,865,1,1339692240.47402,1,10864
865,2094,1,1339692489.17669,1,10865
1999,2134,1,1339705572.75334,1,10866
2038,2135,1,1339729551.96258,1,10868
2135,2038,1,1339729675.10017,1,10869
2038,1860,1,1339730517.66898,1,10870
1860,2038,1,1339730713.02727,1,10871
2077,2129,1,1339733192.15992,1,10872
2129,2077,2,1339733322.13184,1,10873
1982,1988,4,1339736168.69356,1,10874
2094,1501,2,1339778934.87921,1,10875
2078,1294,1,1339783612.32999,1,10876
133,1999,1,1339789647.25975,1,10879
1999,133,1,1339789649.51742,1,10880
2127,1294,1,1339789718.77516,1,10881
2111,2138,1,1339791429.03056,1,10882
2138,2111,1,1339791492.33219,1,10883
1999,2139,1,1339792460.21086,1,10884
2139,1999,1,1339792570.34099,1,10885
1572,2094,3,1339799822.04494,1,10887
322,1793,1,1339806423.56044,1,10890
1793,322,1,1339806469.67162,1,10891
133,2126,1,1339806837.51434,1,10892
2126,133,1,1339806987.59316,1,10893
2078,177,1,1339809470.6933,1,10894
177,2078,1,1339809576.98729,1,10895
7,1937,2,1339811634.85499,1,10896
1831,2111,1,1339837651.70257,1,10900
1987,1982,1,1339854777.67213,1,10901
2120,865,1,1339856151.65805,1,10903
865,2120,1,1339856922.28995,1,10905
1241,1928,1,1339862645.29643,1,10906
1276,1307,1,1339871439.18668,1,10907
1276,1906,1,1339871471.07958,1,10908
1276,1572,3,1339871550.25798,1,10910
1276,1294,6,1339871624.34617,1,10911
1276,270,2,1339871765.81304,1,10912
216,2021,1,1339874886.90335,1,10916
1445,1294,1,1339895419.11826,1,10917
1013,1982,1,1339901190.56811,1,10918
1982,1013,1,1339901336.63406,1,10919
1801,2141,2,1339906751.70471,1,10920
1801,2133,1,1339906850.12125,1,10921
1801,1868,1,1339907116.5399,1,10923
1801,1800,5,1339907401.53933,1,10924
1801,1345,10,1339907523.57496,1,10925
1801,1523,5,1339907558.4061,1,10926
1801,1903,2,1339907728.89858,1,10927
1801,1994,4,1339907882.44224,1,10928
1801,177,5,1339907925.88072,1,10929
1630,2142,1,1339911104.92482,1,10931
2142,1630,1,1339911402.5979,1,10932
1345,1801,8,1339916635.41744,1,10935
689,1487,1,1339919170.93558,1,10937
1487,689,1,1339919243.94241,1,10938
27,2143,1,1339922362.49082,1,10939
27,2144,1,1339922385.43694,1,10940
2111,1999,1,1339925099.07967,1,10941
1999,2111,1,1339925100.56025,1,10942
1572,51,2,1339951964.52075,1,10947
2007,1311,2,1339964698.35044,1,10948
1988,1294,1,1339977792.00172,1,10949
2141,1801,2,1339982423.18985,1,10950
1013,1276,1,1339985613.1341,1,10952
1276,1013,1,1339985671.62827,1,10953
7,1743,1,1339995454.98205,1,10954
1743,7,1,1339995646.31684,1,10955
2043,2127,1,1339999633.17587,1,10956
2127,2043,1,1339999716.47568,1,10957
1912,2145,1,1340006412.14258,1,10958
2145,1912,1,1340006458.17505,1,10959
2094,1304,2,1340023253.45039,1,10960
2074,27,2,1340028698.81216,1,10962
1903,2147,1,1340037235.79299,1,10963
1294,1894,3,1340046544.7215,1,10966
1894,1294,3,1340046587.01624,1,10967
2071,2081,7,1340048582.76076,1,10970
2145,27,1,1340049874.27374,1,10971
27,2145,1,1340050030.68924,1,10972
2118,689,1,1340051067.99122,1,10973
689,2118,1,1340051317.85648,1,10974
1719,1205,2,1340060165.24889,1,10975
507,2108,1,1340064686.91372,1,10980
2108,507,1,1340064861.6901,1,10981
2127,1277,1,1340068183.82107,1,10982
1277,2127,1,1340068231.98958,1,10983
1277,2149,1,1340068306.30387,1,10984
1277,1335,3,1340070048.50175,1,10989
1722,2078,1,1340070557.19225,1,10990
2078,1722,1,1340070622.3068,1,10991
1335,1277,3,1340081005.47961,1,10995
2129,1164,1,1340085441.70476,1,10997
1164,2129,1,1340085555.21486,1,10998
1912,2094,1,1340096959.08753,1,11000
2094,1912,1,1340097233.18154,1,11001
2094,2152,1,1340104551.85972,1,11002
2152,2094,1,1340104627.04441,1,11003
897,2153,1,1340108039.09031,1,11004
2153,897,1,1340108086.73291,1,11005
1270,496,1,1340122751.13405,1,11006
1501,2078,1,1340129059.73297,1,11007
1625,2154,2,1340143733.14729,1,11012
2154,1625,2,1340143760.00697,1,11013
1705,2154,2,1340144082.62408,1,11014
1487,185,1,1340148216.11931,1,11019
2078,2156,1,1340154307.2969,1,11020
2156,2078,1,1340154368.44742,1,11021
2157,1982,5,1340159993.43071,1,11022
1922,1854,1,1340165539.35202,1,11023
507,2158,1,1340171557.00269,1,11025
2158,507,1,1340171670.74988,1,11026
2127,2159,1,1340172555.55556,1,11027
2159,2127,1,1340172624.07977,1,11028
1864,1939,-10,1340174083.5032,-1,11029
1860,1520,1,1340193818.97484,1,11034
2129,2161,1,1340199637.30926,1,11035
2161,2129,2,1340200763.23223,1,11036
1205,1719,2,1340216431.47855,1,11037
1747,1999,-5,1340219889.03103,-1,11038
1322,1747,-2,1340220737.90878,-1,11039
2077,2021,1,1340222097.26631,1,11040
1572,1747,-1,1340222544.15018,-1,11041
1294,1747,-2,1340223553.48574,-1,11042
1204,1747,-2,1340223680.90757,-1,11043
2126,865,1,1340227676.57664,1,11044
865,2126,1,1340227680.07955,1,11045
1334,2078,2,1340231792.48712,1,11046
2078,1334,2,1340232189.49014,1,11047
2158,2162,-10,1340251314.35574,-1,11048
1177,2163,2,1340263719.78384,1,11050
2161,2164,2,1340267646.77206,1,11051
2164,2161,3,1340267687.73429,1,11052
1929,1177,4,1340304704.04708,1,11054
1908,1854,1,1340307248.78341,1,11055
1854,1908,1,1340307296.34036,1,11056
1355,1294,3,1340313455.95655,1,11057
1522,2127,1,1340317802.69234,1,11060
2127,1522,1,1340326255.38602,1,11061
1699,2166,1,1340326356.99625,1,11062
1294,1572,1,1340326611.67666,1,11063
1572,1294,1,1340326619.27612,1,11064
2166,1699,1,1340330826.86491,1,11065
1982,2167,10,1340334465.51151,1,11067
2163,1177,3,1340362172.4009,1,11070
27,2168,1,1340363869.41807,1,11071
2168,27,1,1340364632.10052,1,11072
1876,2169,1,1340368743.17608,1,11073
1294,1922,3,1340369812.28127,1,11074
1205,2082,3,1340372312.91841,1,11075
2082,1205,5,1340372490.56154,1,11076
1876,2170,1,1340373219.91736,1,11077
2170,1876,1,1340373551.86912,1,11078
1876,2025,1,1340374792.47231,1,11079
2025,1876,1,1340382158.54947,1,11080
2071,1572,5,1340385696.00317,1,11081
1922,865,3,1340394059.85818,1,11082
865,1922,2,1340394150.77833,1,11083
2010,1457,7,1340395143.26193,1,11084
1572,2071,5,1340395877.0853,1,11085
1845,1276,1,1340408247.41147,1,11087
2171,1982,1,1340421739.60341,1,11090
2158,2172,1,1340429403.1077,1,11091
2172,2158,1,1340429434.3559,1,11092
1982,2173,1,1340430649.34828,1,11093
2173,1982,1,1340431510.86559,1,11094
1982,2174,1,1340433834.85342,1,11095
2174,1982,2,1340434038.56392,1,11096
1761,1581,2,1340435851.17903,1,11097
2146,1355,2,1340450074.76783,1,11098
1277,2134,1,1340459205.6988,1,11099
1276,1845,1,1340459363.03789,1,11100
2059,2084,3,1340462123.47546,1,11101
2084,2059,3,1340462229.03277,1,11102
2175,1798,2,1340464480.22422,1,11103
1798,2175,2,1340464504.19946,1,11104
1799,2071,1,1340466018.88113,1,11105
2071,1799,3,1340466093.57979,1,11106
2038,2176,-1,1340469146.28711,-1,11107
1513,2177,1,1340469700.91785,1,11109
1982,2170,1,1340481938.51947,1,11110
2170,1982,1,1340482128.36646,1,11111
1421,1765,1,1340484820.6041,1,11112
1765,1421,1,1340484866.63935,1,11113
2178,865,1,1340493336.89456,1,11114
865,2178,-10,1340496131.70794,-1,11115
1982,1892,1,1340508445.26282,1,11116
1892,1982,2,1340508494.66274,1,11117
897,2172,1,1340525835.39316,1,11118
2172,897,1,1340525918.49962,1,11119
57,1645,1,1340543400.09488,1,11120
2003,2170,2,1340552888.09277,1,11121
2170,2003,2,1340554144.53136,1,11122
1999,2078,1,1340555050.97668,1,11124
2078,1999,1,1340555083.39286,1,11125
1513,199,1,1340555138.54913,1,11126
199,1513,1,1340555167.84859,1,11128
595,1513,1,1340555502.32735,1,11131
1513,595,1,1340555547.56648,1,11132
2038,2179,1,1340557293.33828,1,11133
2179,2038,1,1340557508.29454,1,11134
2176,2038,1,1340558186.76239,1,11135
2099,783,2,1340565141.44245,1,11136
2126,595,1,1340566222.15518,1,11137
2126,1294,1,1340566230.81913,1,11138
2044,1772,1,1340571847.31061,1,11139
1772,2044,1,1340571878.46611,1,11140
2126,2148,1,1340572941.80697,1,11141
2148,2126,1,1340573004.02486,1,11142
2126,1999,1,1340573764.01598,1,11143
2126,1277,1,1340577256.15713,1,11144
1277,2126,1,1340577296.91842,1,11145
177,1801,5,1340592734.12651,1,11151
133,2094,1,1340641238.63216,1,11153
2094,133,1,1340641240.76144,1,11154
2094,676,1,1340648761.53234,1,11157
1294,270,1,1340648783.05932,1,11158
676,2094,1,1340648902.89245,1,11159
2127,1513,1,1340649956.80903,1,11160
1513,2127,1,1340649980.73258,1,11161
1513,2172,1,1340650009.90625,1,11162
2172,1513,1,1340650161.83685,1,11163
90,676,3,1340650922.15372,1,11164
2182,1999,1,1340658075.38855,1,11165
1815,1294,2,1340658826.6728,1,11166
1999,2126,1,1340659474.43106,1,11167
2182,1241,1,1340664114.2385,1,11168
2182,1611,1,1340664142.80714,1,11169
2126,270,1,1340664334.71099,1,11172
2182,2183,2,1340665286.0126,1,11176
177,1523,8,1340670991.44945,1,11178
1982,1164,7,1340673975.29615,1,11179
1815,1871,1,1340679696.59328,1,11180
7,177,5,1340680246.75071,1,11182
507,1004,1,1340683483.76077,1,11183
1004,507,1,1340685078.98205,1,11184
1982,1004,2,1340687916.92348,1,11186
2126,1114,1,1340689088.0114,1,11187
1004,1982,2,1340692199.77417,1,11188
2094,1462,1,1340701409.79562,1,11189
2174,1765,2,1340703854.35817,1,11190
1765,2174,1,1340703927.66883,1,11191
2186,2094,1,1340709845.39972,1,11192
2094,2185,1,1340710047.5184,1,11193
2094,2186,1,1340710066.86043,1,11194
2182,1355,1,1340713081.89557,1,11195
2182,2187,1,1340714356.67478,1,11196
2187,2182,1,1340714545.08998,1,11197
1466,1436,1,1340728454.02093,1,11200
1466,1294,1,1340729546.15029,1,11201
1294,1466,1,1340729549.41003,1,11202
2182,2188,4,1340731139.37049,1,11204
1355,2146,3,1340731637.96696,1,11205
1941,1275,1,1340732657.85439,1,11206
1275,1941,1,1340732699.22738,1,11207
177,1277,2,1340738910.56496,1,11208
177,7,5,1340738987.4143,1,11209
1277,177,2,1340739429.62745,1,11210
1922,1322,1,1340744023.87847,1,11212
1765,2068,-6,1340744146.97941,-1,11213
1922,1994,1,1340744336.26053,1,11214
1922,1436,1,1340744664.52197,1,11215
2026,1860,1,1340751615.02598,1,11216
2026,1291,2,1340751821.75381,1,11217
2026,1523,3,1340751997.59112,1,11219
1765,2189,1,1340764419.91066,1,11222
2189,1765,1,1340765402.98146,1,11223
1946,2094,1,1340767444.98005,1,11224
2094,1946,1,1340767490.59297,1,11225
1845,507,3,1340769776.42179,1,11226
507,1845,3,1340769809.63117,1,11227
1982,2172,4,1340772101.26062,1,11232
897,2094,1,1340784097.17876,1,11234
2094,897,1,1340784117.96762,1,11235
2182,2111,2,1340784846.33905,1,11236
1436,1466,1,1340800263.06369,1,11237
865,1902,2,1340810463.12806,1,11238
2172,1294,1,1340818082.77022,1,11239
1275,1581,1,1340819868.56594,1,11240
1177,2190,1,1340821861.05028,1,11241
2190,1177,1,1340821973.91421,1,11242
177,2131,1,1340822502.77635,1,11243
1922,1294,2,1340824143.2914,1,11244
2131,177,1,1340824340.28676,1,11245
1205,1765,1,1340826571.03041,1,11246
1765,1205,1,1340826647.79057,1,11247
1902,865,2,1340829248.0005,1,11248
