u,i,weight,ts,label,idx
256,485,1,1327035600.0,1,7947
360,67,1,1327035600.0,1,7948
485,256,1,1327035600.0,1,7950
2816,64,1,1327035600.0,1,7951
9,146,1,1327122000.0,1,7954
9,256,2,1327122000.0,1,7955
11,2168,1,1327122000.0,1,7956
22,11,4,1327122000.0,1,7957
146,9,1,1327122000.0,1,7958
149,485,1,1327122000.0,1,7959
187,485,2,1327122000.0,1,7960
193,517,2,1327122000.0,1,7961
211,70,1,1327122000.0,1,7962
256,9,2,1327122000.0,1,7963
294,2827,1,1327122000.0,1,7964
485,149,1,1327122000.0,1,7965
485,187,1,1327122000.0,1,7966
2168,11,1,1327122000.0,1,7967
9,1487,1,1327208400.0,1,7969
17,135,2,1327208400.0,1,7970
26,485,3,1327208400.0,1,7971
65,20,2,1327208400.0,1,7973
117,1025,1,1327208400.0,1,7974
135,17,2,1327208400.0,1,7975
156,485,1,1327208400.0,1,7976
485,26,1,1327208400.0,1,7978
485,3510,-1,1327208400.0,-1,7979
1025,117,1,1327208400.0,1,7980
1487,9,1,1327208400.0,1,7981
2789,3782,1,1327208400.0,1,7983
22,117,2,1327294800.0,1,7985
70,156,1,1327294800.0,1,7988
146,2168,1,1327294800.0,1,7990
156,70,1,1327294800.0,1,7991
256,672,1,1327294800.0,1,7993
2168,146,1,1327294800.0,1,7995
3463,3743,-10,1327294800.0,-1,7996
2,15,3,1327381200.0,1,7997
15,75,1,1327381200.0,1,7998
33,65,1,1327381200.0,1,7999
65,33,1,1327381200.0,1,8000
66,42,3,1327381200.0,1,8001
75,15,1,1327381200.0,1,8002
187,147,3,1327381200.0,1,8006
9,75,4,1327467600.0,1,8015
24,485,1,1327467600.0,1,8016
28,485,1,1327467600.0,1,8017
38,2162,2,1327467600.0,1,8018
75,9,4,1327467600.0,1,8019
156,9,3,1327467600.0,1,8020
485,24,2,1327467600.0,1,8021
485,28,1,1327467600.0,1,8022
1487,11,1,1327467600.0,1,8023
2,211,2,1327554000.0,1,8024
20,1301,4,1327554000.0,1,8025
22,1301,1,1327554000.0,1,8026
70,232,1,1327554000.0,1,8027
121,2838,1,1327554000.0,1,8028
211,2,2,1327554000.0,1,8029
232,70,1,1327554000.0,1,8030
1301,22,1,1327554000.0,1,8033
2162,38,1,1327554000.0,1,8034
2838,121,1,1327554000.0,1,8035
2,562,3,1327640400.0,1,8036
2,2839,1,1327640400.0,1,8037
588,3782,2,1327640400.0,1,8038
65,66,1,1327726800.0,1,8040
66,20,3,1327726800.0,1,8041
256,60,3,1327726800.0,1,8043
65,588,1,1327813200.0,1,8048
66,738,1,1327813200.0,1,8049
69,156,1,1327813200.0,1,8050
69,738,1,1327813200.0,1,8051
69,2163,1,1327813200.0,1,8052
156,69,1,1327813200.0,1,8053
156,1277,2,1327813200.0,1,8054
170,588,2,1327813200.0,1,8055
588,65,1,1327813200.0,1,8057
588,170,2,1327813200.0,1,8058
613,738,1,1327813200.0,1,8059
738,66,1,1327813200.0,1,8060
738,69,1,1327813200.0,1,8061
738,613,1,1327813200.0,1,8062
738,946,1,1327813200.0,1,8063
946,738,1,1327813200.0,1,8064
2163,69,2,1327813200.0,1,8065
65,9,4,1327899600.0,1,8067
66,100,2,1327899600.0,1,8068
170,1137,1,1327899600.0,1,8069
686,69,1,1327899600.0,1,8071
939,69,1,1327899600.0,1,8072
1137,170,1,1327899600.0,1,8073
3771,69,1,1327899600.0,1,8074
11,3771,-10,1327986000.0,-1,8075
38,64,1,1327986000.0,1,8076
51,3771,-10,1327986000.0,-1,8078
66,1646,1,1327986000.0,1,8079
69,686,1,1327986000.0,1,8080
69,3771,-10,1327986000.0,-1,8081
108,1743,3,1327986000.0,1,8082
135,22,3,1327986000.0,1,8083
211,3771,-10,1327986000.0,-1,8084
256,3771,-10,1327986000.0,-1,8085
1303,316,10,1327986000.0,1,8086
1743,108,3,1327986000.0,1,8087
3771,51,2,1327986000.0,1,8088
3771,1646,-1,1327986000.0,-1,8089
21,9,3,1328072400.0,1,8090
33,69,1,1328072400.0,1,8091
38,2840,1,1328072400.0,1,8092
69,33,1,1328072400.0,1,8093
117,346,2,1328072400.0,1,8095
121,2165,2,1328072400.0,1,8096
316,11,4,1328072400.0,1,8098
316,365,5,1328072400.0,1,8101
316,1296,5,1328072400.0,1,8102
316,1303,5,1328072400.0,1,8103
316,3771,-10,1328072400.0,-1,8104
589,133,2,1328072400.0,1,8105
1026,2158,2,1328072400.0,1,8107
1026,3567,2,1328072400.0,1,8108
2165,121,2,1328072400.0,1,8109
2840,38,1,1328072400.0,1,8110
17,38,3,1328158800.0,1,8111
24,1731,1,1328158800.0,1,8112
38,121,1,1328158800.0,1,8113
121,38,1,1328158800.0,1,8114
1731,24,1,1328158800.0,1,8115
2170,121,3,1328158800.0,1,8116
17,101,4,1328245200.0,1,8117
17,1304,2,1328245200.0,1,8118
51,796,1,1328245200.0,1,8119
67,159,1,1328245200.0,1,8120
69,2121,1,1328245200.0,1,8121
69,2171,1,1328245200.0,1,8122
121,2170,2,1328245200.0,1,8123
133,101,2,1328245200.0,1,8124
146,946,1,1328245200.0,1,8125
159,67,2,1328245200.0,1,8126
370,170,1,1328245200.0,1,8127
589,2154,2,1328245200.0,1,8128
943,1304,2,1328245200.0,1,8129
946,146,1,1328245200.0,1,8130
1304,17,2,1328245200.0,1,8132
1304,943,2,1328245200.0,1,8133
2154,589,5,1328245200.0,1,8134
11,17,5,1328331600.0,1,8135
22,2171,1,1328331600.0,1,8136
38,2841,1,1328331600.0,1,8137
108,2842,1,1328331600.0,1,8138
170,482,1,1328331600.0,1,8139
482,170,1,1328331600.0,1,8140
585,798,2,1328331600.0,1,8141
1743,9,-2,1328331600.0,-1,8142
2171,22,1,1328331600.0,1,8143
2171,69,10,1328331600.0,1,8144
2172,3782,1,1328331600.0,1,8145
2841,38,1,1328331600.0,1,8146
2842,108,1,1328331600.0,1,8147
3782,2172,1,1328331600.0,1,8148
9,589,1,1328418000.0,1,8150
20,159,7,1328418000.0,1,8151
22,159,7,1328418000.0,1,8152
38,793,1,1328418000.0,1,8153
38,3635,-10,1328418000.0,-1,8154
51,133,1,1328418000.0,1,8156
64,133,1,1328418000.0,1,8158
67,588,2,1328418000.0,1,8159
69,232,5,1328418000.0,1,8160
69,346,2,1328418000.0,1,8161
70,98,1,1328418000.0,1,8162
133,64,1,1328418000.0,1,8163
133,589,2,1328418000.0,1,8164
159,22,7,1328418000.0,1,8165
232,69,5,1328418000.0,1,8166
346,70,2,1328418000.0,1,8167
588,67,2,1328418000.0,1,8168
588,796,1,1328418000.0,1,8169
589,9,5,1328418000.0,1,8170
796,588,1,1328418000.0,1,8171
946,798,1,1328418000.0,1,8172
1304,798,2,1328418000.0,1,8173
11,100,1,1328504400.0,1,8174
69,1485,1,1328504400.0,1,8175
75,256,1,1328504400.0,1,8176
100,11,1,1328504400.0,1,8177
108,798,2,1328504400.0,1,8178
108,1744,1,1328504400.0,1,8179
175,256,1,1328504400.0,1,8180
256,75,1,1328504400.0,1,8181
256,121,2,1328504400.0,1,8182
256,175,1,1328504400.0,1,8183
798,108,2,1328504400.0,1,8185
1140,70,1,1328504400.0,1,8186
1140,3782,1,1328504400.0,1,8187
1485,69,1,1328504400.0,1,8188
3782,1140,1,1328504400.0,1,8189
22,1744,1,1328590800.0,1,8190
66,159,2,1328590800.0,1,8191
70,65,1,1328590800.0,1,8192
133,51,2,1328590800.0,1,8193
159,37,5,1328590800.0,1,8194
159,66,2,1328590800.0,1,8195
197,3782,5,1328590800.0,1,8196
232,798,2,1328590800.0,1,8197
793,38,1,1328590800.0,1,8198
798,232,1,1328590800.0,1,8199
946,1746,1,1328590800.0,1,8201
1293,1745,3,1328590800.0,1,8202
9,17,5,1328677200.0,1,8203
17,1300,4,1328677200.0,1,8204
60,256,1,1328677200.0,1,8205
66,98,2,1328677200.0,1,8206
66,1300,1,1328677200.0,1,8207
66,1449,1,1328677200.0,1,8208
67,69,2,1328677200.0,1,8209
67,70,4,1328677200.0,1,8210
67,634,1,1328677200.0,1,8211
69,11,1,1328677200.0,1,8212
69,67,2,1328677200.0,1,8213
69,256,1,1328677200.0,1,8214
69,2153,1,1328677200.0,1,8215
69,2169,1,1328677200.0,1,8216
98,66,1,1328677200.0,1,8217
121,256,2,1328677200.0,1,8218
256,69,1,1328677200.0,1,8219
256,1739,3,1328677200.0,1,8220
634,67,1,1328677200.0,1,8221
1300,17,4,1328677200.0,1,8222
1300,66,1,1328677200.0,1,8223
1449,66,1,1328677200.0,1,8224
2153,69,1,1328677200.0,1,8225
2169,69,1,1328677200.0,1,8226
37,159,5,1328763600.0,1,8227
70,75,1,1328763600.0,1,8228
75,70,1,1328763600.0,1,8229
440,514,4,1328763600.0,1,8231
453,69,2,1328763600.0,1,8232
798,686,1,1328763600.0,1,8233
798,2174,1,1328763600.0,1,8234
2174,798,3,1328763600.0,1,8235
18,1305,1,1328850000.0,1,8238
44,22,5,1328850000.0,1,8239
69,453,2,1328850000.0,1,8240
453,950,8,1328850000.0,1,8241
634,11,1,1328850000.0,1,8242
950,453,10,1328850000.0,1,8243
1305,18,1,1328850000.0,1,8244
21,946,1,1328936400.0,1,8246
1739,256,3,1328936400.0,1,8248
2844,102,2,1328936400.0,1,8250
2844,798,2,1328936400.0,1,8251
21,585,1,1329022800.0,1,8252
21,1307,2,1329022800.0,1,8253
70,2175,1,1329022800.0,1,8254
108,70,1,1329022800.0,1,8255
108,2175,1,1329022800.0,1,8256
159,69,2,1329022800.0,1,8257
160,3758,5,1329022800.0,1,8258
232,485,4,1329022800.0,1,8259
347,485,2,1329022800.0,1,8261
347,798,1,1329022800.0,1,8262
485,232,3,1329022800.0,1,8263
485,347,2,1329022800.0,1,8264
585,21,1,1329022800.0,1,8265
634,1747,3,1329022800.0,1,8266
798,2,2,1329022800.0,1,8267
798,17,2,1329022800.0,1,8268
798,347,1,1329022800.0,1,8269
798,946,1,1329022800.0,1,8270
946,1741,1,1329022800.0,1,8271
1741,946,1,1329022800.0,1,8272
1745,1293,3,1329022800.0,1,8273
2175,70,1,1329022800.0,1,8274
2175,108,1,1329022800.0,1,8275
3758,160,5,1329022800.0,1,8276
2,70,2,1329109200.0,1,8278
17,133,1,1329109200.0,1,8279
42,66,7,1329109200.0,1,8280
69,70,1,1329109200.0,1,8281
69,146,1,1329109200.0,1,8282
69,939,1,1329109200.0,1,8283
70,69,1,1329109200.0,1,8284
102,370,2,1329109200.0,1,8285
108,2176,1,1329109200.0,1,8286
146,69,1,1329109200.0,1,8287
370,102,3,1329109200.0,1,8289
2176,108,1,1329109200.0,1,8290
9,548,1,1329195600.0,1,8293
21,798,2,1329195600.0,1,8294
38,1141,1,1329195600.0,1,8295
347,1488,1,1329195600.0,1,8296
513,945,1,1329195600.0,1,8297
588,798,2,1329195600.0,1,8298
798,21,2,1329195600.0,1,8299
798,588,2,1329195600.0,1,8300
798,1741,1,1329195600.0,1,8301
1141,38,1,1329195600.0,1,8302
1488,347,1,1329195600.0,1,8303
1741,798,2,1329195600.0,1,8304
2176,69,1,1329195600.0,1,8306
3782,100,1,1329195600.0,1,8307
3782,548,2,1329195600.0,1,8308
24,211,1,1329282000.0,1,8309
51,70,1,1329282000.0,1,8310
69,235,2,1329282000.0,1,8311
69,2847,1,1329282000.0,1,8312
70,51,1,1329282000.0,1,8313
211,24,1,1329282000.0,1,8317
235,69,2,1329282000.0,1,8318
513,9,2,1329282000.0,1,8320
513,66,1,1329282000.0,1,8321
798,1029,1,1329282000.0,1,8322
1029,798,1,1329282000.0,1,8323
2847,69,1,1329282000.0,1,8325
11,799,1,1329368400.0,1,8328
69,117,1,1329368400.0,1,8329
70,117,1,1329368400.0,1,8330
78,277,1,1329368400.0,1,8331
117,70,1,1329368400.0,1,8332
277,78,1,1329368400.0,1,8333
2,146,1,1329454800.0,1,8338
9,1458,1,1329454800.0,1,8340
26,75,2,1329454800.0,1,8341
51,370,1,1329454800.0,1,8342
55,625,1,1329454800.0,1,8343
75,26,1,1329454800.0,1,8345
133,1272,1,1329454800.0,1,8347
146,2,1,1329454800.0,1,8350
277,2,1,1329454800.0,1,8351
370,51,3,1329454800.0,1,8352
370,1488,1,1329454800.0,1,8353
1272,133,1,1329454800.0,1,8356
1458,9,2,1329454800.0,1,8358
1458,2141,1,1329454800.0,1,8360
1488,370,1,1329454800.0,1,8362
17,1746,2,1329541200.0,1,8363
51,1140,1,1329541200.0,1,8364
78,798,1,1329541200.0,1,8365
133,613,1,1329541200.0,1,8367
193,3457,-1,1329541200.0,-1,8369
193,3567,-5,1329541200.0,-1,8370
277,272,-1,1329541200.0,-1,8371
347,1458,1,1329541200.0,1,8372
613,26,3,1329541200.0,1,8373
613,133,1,1329541200.0,1,8374
798,78,1,1329541200.0,1,8375
798,2849,1,1329541200.0,1,8376
1458,347,2,1329541200.0,1,8378
1715,77,1,1329541200.0,1,8379
1746,17,3,1329541200.0,1,8380
1746,946,2,1329541200.0,1,8381
2849,798,1,1329541200.0,1,8382
2,117,1,1329627600.0,1,8384
69,1749,1,1329627600.0,1,8385
69,2850,1,1329627600.0,1,8386
117,2,1,1329627600.0,1,8388
277,70,1,1329627600.0,1,8389
277,3554,1,1329627600.0,1,8390
317,951,1,1329627600.0,1,8391
1749,69,1,1329627600.0,1,8394
2850,69,1,1329627600.0,1,8395
3554,277,1,1329627600.0,1,8396
20,211,4,1329714000.0,1,8401
21,1297,3,1329714000.0,1,8402
26,277,2,1329714000.0,1,8403
66,133,1,1329714000.0,1,8407
69,277,1,1329714000.0,1,8408
117,798,-1,1329714000.0,-1,8410
117,1488,1,1329714000.0,1,8411
133,66,1,1329714000.0,1,8412
133,799,1,1329714000.0,1,8413
193,3756,2,1329714000.0,1,8414
211,20,4,1329714000.0,1,8416
255,3554,1,1329714000.0,1,8417
277,26,2,1329714000.0,1,8418
277,69,2,1329714000.0,1,8419
506,3554,5,1329714000.0,1,8420
687,3756,1,1329714000.0,1,8421
798,264,2,1329714000.0,1,8422
798,1297,1,1329714000.0,1,8423
799,11,2,1329714000.0,1,8424
799,133,1,1329714000.0,1,8425
1488,117,1,1329714000.0,1,8427
3554,255,1,1329714000.0,1,8428
3554,501,1,1329714000.0,1,8429
3554,546,1,1329714000.0,1,8430
3756,193,2,1329714000.0,1,8431
3756,687,1,1329714000.0,1,8432
20,108,2,1329800400.0,1,8433
38,2853,1,1329800400.0,1,8434
42,3782,4,1329800400.0,1,8435
51,1077,3,1329800400.0,1,8436
513,798,1,1329800400.0,1,8439
798,11,1,1329800400.0,1,8440
798,513,1,1329800400.0,1,8441
1077,51,3,1329800400.0,1,8442
2652,3554,1,1329800400.0,1,8443
2853,38,1,1329800400.0,1,8444
3554,384,1,1329800400.0,1,8445
3554,2652,1,1329800400.0,1,8446
17,66,3,1329886800.0,1,8448
26,386,2,1329886800.0,1,8449
66,2594,1,1329886800.0,1,8450
277,135,1,1329886800.0,1,8453
386,26,1,1329886800.0,1,8454
2594,66,1,1329886800.0,1,8455
51,39,2,1329973200.0,1,8458
66,2856,1,1329973200.0,1,8460
70,1308,1,1329973200.0,1,8462
75,133,1,1329973200.0,1,8463
133,75,1,1329973200.0,1,8466
1308,70,2,1329973200.0,1,8471
2856,66,1,1329973200.0,1,8473
9,66,3,1330059600.0,1,8474
9,272,3,1330059600.0,1,8476
9,2141,1,1330059600.0,1,8477
15,37,1,1330059600.0,1,8478
17,272,4,1330059600.0,1,8479
17,799,1,1330059600.0,1,8480
20,17,4,1330059600.0,1,8481
21,100,2,1330059600.0,1,8482
26,133,2,1330059600.0,1,8483
26,798,1,1330059600.0,1,8484
26,933,2,1330059600.0,1,8485
66,9,3,1330059600.0,1,8486
66,2851,1,1330059600.0,1,8487
121,232,1,1330059600.0,1,8489
121,2855,1,1330059600.0,1,8490
157,933,2,1330059600.0,1,8491
232,121,2,1330059600.0,1,8492
370,117,1,1330059600.0,1,8494
798,26,1,1330059600.0,1,8495
798,117,-1,1330059600.0,-1,8497
799,17,1,1330059600.0,1,8498
2851,66,2,1330059600.0,1,8499
9,2,8,1330146000.0,1,8500
26,1030,2,1330146000.0,1,8501
26,1138,2,1330146000.0,1,8502
37,15,3,1330146000.0,1,8503
55,272,-10,1330146000.0,-1,8504
67,51,6,1330146000.0,1,8505
157,26,1,1330146000.0,1,8506
159,2,10,1330146000.0,1,8507
274,232,8,1330146000.0,1,8508
347,939,1,1330146000.0,1,8509
798,951,1,1330146000.0,1,8510
939,347,1,1330146000.0,1,8511
939,3782,1,1330146000.0,1,8512
951,798,1,1330146000.0,1,8513
1458,26,1,1330146000.0,1,8514
51,687,1,1330232400.0,1,8516
60,361,1,1330232400.0,1,8517
121,633,3,1330232400.0,1,8518
150,193,1,1330232400.0,1,8519
159,1140,1,1330232400.0,1,8520
193,150,1,1330232400.0,1,8521
232,211,1,1330232400.0,1,8522
257,133,3,1330232400.0,1,8523
361,60,1,1330232400.0,1,8524
738,2860,1,1330232400.0,1,8526
798,1030,1,1330232400.0,1,8527
1030,798,1,1330232400.0,1,8528
2860,738,1,1330232400.0,1,8530
9,24,1,1330318800.0,1,8532
11,1030,1,1330318800.0,1,8533
20,272,3,1330318800.0,1,8534
50,1751,1,1330318800.0,1,8535
69,2861,1,1330318800.0,1,8536
211,272,2,1330318800.0,1,8537
1141,1142,5,1330318800.0,1,8539
1142,913,5,1330318800.0,1,8540
1142,1141,5,1330318800.0,1,8541
1289,2146,1,1330318800.0,1,8542
2146,1289,1,1330318800.0,1,8543
2861,69,1,1330318800.0,1,8544
10,66,1,1330405200.0,1,8545
10,1307,1,1330405200.0,1,8546
66,10,1,1330405200.0,1,8548
133,15,2,1330405200.0,1,8550
197,3756,2,1330405200.0,1,8551
272,170,-3,1330405200.0,-1,8552
347,1749,1,1330405200.0,1,8553
347,3756,2,1330405200.0,1,8554
513,1751,2,1330405200.0,1,8555
798,133,2,1330405200.0,1,8556
1030,11,2,1330405200.0,1,8557
1030,3756,3,1330405200.0,1,8558
1307,10,1,1330405200.0,1,8559
1749,347,1,1330405200.0,1,8560
2855,121,1,1330405200.0,1,8561
3756,197,2,1330405200.0,1,8562
3756,347,2,1330405200.0,1,8563
3756,1030,2,1330405200.0,1,8564
2,21,3,1330491600.0,1,8565
9,26,1,1330491600.0,1,8566
20,9,9,1330491600.0,1,8567
22,170,-2,1330491600.0,-1,8568
55,157,2,1330491600.0,1,8569
55,2854,1,1330491600.0,1,8570
60,3743,-10,1330491600.0,-1,8572
67,9,7,1330491600.0,1,8573
69,2863,1,1330491600.0,1,8574
157,55,2,1330491600.0,1,8575
272,15,2,1330491600.0,1,8576
2854,55,1,1330491600.0,1,8579
2863,69,1,1330491600.0,1,8580
10,2179,1,1330578000.0,1,8582
11,133,3,1330578000.0,1,8583
11,1748,1,1330578000.0,1,8584
44,74,10,1330578000.0,1,8588
69,1748,2,1330578000.0,1,8589
121,472,2,1330578000.0,1,8592
121,2862,1,1330578000.0,1,8593
170,686,4,1330578000.0,1,8594
472,121,1,1330578000.0,1,8595
686,170,4,1330578000.0,1,8596
2179,10,3,1330578000.0,1,8597
2862,121,1,1330578000.0,1,8598
3756,2,2,1330578000.0,1,8599
11,2180,1,1330664400.0,1,8605
15,67,1,1330664400.0,1,8606
17,686,1,1330664400.0,1,8607
26,1309,1,1330664400.0,1,8608
55,688,5,1330664400.0,1,8609
67,15,3,1330664400.0,1,8610
121,2864,1,1330664400.0,1,8611
686,17,1,1330664400.0,1,8612
688,143,8,1330664400.0,1,8613
1309,26,1,1330664400.0,1,8615
2179,11,3,1330664400.0,1,8617
2864,121,1,1330664400.0,1,8618
3756,135,5,1330664400.0,1,8619
11,274,1,1330750800.0,1,8620
11,2865,1,1330750800.0,1,8621
133,688,2,1330750800.0,1,8624
143,159,1,1330750800.0,1,8626
143,688,5,1330750800.0,1,8627
159,143,1,1330750800.0,1,8628
424,1030,1,1330750800.0,1,8629
688,55,5,1330750800.0,1,8630
688,133,2,1330750800.0,1,8631
1030,424,1,1330750800.0,1,8632
2865,11,1,1330750800.0,1,8633
17,20,6,1330837200.0,1,8635
17,1489,1,1330837200.0,1,8636
38,1489,1,1330837200.0,1,8637
107,360,1,1330837200.0,1,8638
211,232,1,1330837200.0,1,8640
211,1489,2,1330837200.0,1,8641
345,1744,1,1330837200.0,1,8642
360,107,1,1330837200.0,1,8643
410,1027,5,1330837200.0,1,8644
486,410,1,1330837200.0,1,8645
1027,410,5,1330837200.0,1,8648
1489,17,1,1330837200.0,1,8649
1489,38,1,1330837200.0,1,8650
1489,211,1,1330837200.0,1,8651
9,687,1,1330923600.0,1,8652
51,15,1,1330923600.0,1,8653
117,796,-1,1330923600.0,-1,8654
2174,3756,1,1330923600.0,1,8655
3756,2174,1,1330923600.0,1,8656
2,264,3,1331010000.0,1,8658
20,176,4,1331010000.0,1,8659
24,44,1,1331010000.0,1,8660
44,24,2,1331010000.0,1,8661
60,176,5,1331010000.0,1,8662
176,60,5,1331010000.0,1,8663
176,99,7,1331010000.0,1,8664
211,1143,1,1331010000.0,1,8665
410,486,5,1331010000.0,1,8666
798,10,1,1331010000.0,1,8667
1143,211,1,1331010000.0,1,8668
3741,1143,5,1331010000.0,1,8669
10,187,3,1331096400.0,1,8671
15,51,1,1331096400.0,1,8672
17,39,4,1331096400.0,1,8673
17,1490,1,1331096400.0,1,8675
187,10,3,1331096400.0,1,8679
277,389,1,1331096400.0,1,8680
360,3567,-1,1331096400.0,-1,8681
389,277,1,1331096400.0,1,8682
2179,170,1,1331096400.0,1,8685
15,438,1,1331182800.0,1,8687
17,1305,2,1331182800.0,1,8689
33,3566,1,1331182800.0,1,8690
38,1305,2,1331182800.0,1,8691
98,211,1,1331182800.0,1,8692
170,2179,1,1331182800.0,1,8693
211,98,2,1331182800.0,1,8694
798,1486,1,1331182800.0,1,8698
1140,50,1,1331182800.0,1,8699
1486,798,2,1331182800.0,1,8700
26,55,1,1331269200.0,1,8701
55,26,1,1331269200.0,1,8702
70,3566,1,1331269200.0,1,8703
305,370,1,1331269200.0,1,8704
370,305,1,1331269200.0,1,8705
798,2867,1,1331269200.0,1,8706
1475,2,1,1331269200.0,1,8707
1490,17,1,1331269200.0,1,8708
2867,798,1,1331269200.0,1,8709
21,347,1,1331355600.0,1,8710
70,211,1,1331355600.0,1,8711
211,631,1,1331355600.0,1,8713
347,21,1,1331355600.0,1,8714
534,2859,1,1331355600.0,1,8715
798,1140,1,1331355600.0,1,8716
1140,798,1,1331355600.0,1,8717
3752,798,1,1331355600.0,1,8718
11,277,1,1331442000.0,1,8719
11,3752,-10,1331442000.0,-1,8720
33,482,1,1331442000.0,1,8721
51,3752,-10,1331442000.0,-1,8722
60,3752,-10,1331442000.0,-1,8723
75,255,1,1331442000.0,1,8724
255,75,1,1331442000.0,1,8725
255,798,1,1331442000.0,1,8726
272,2,5,1331442000.0,1,8727
272,11,3,1331442000.0,1,8728
482,33,1,1331442000.0,1,8729
798,255,1,1331442000.0,1,8730
798,1753,1,1331442000.0,1,8731
1305,17,1,1331442000.0,1,8732
1305,38,1,1331442000.0,1,8733
1753,798,1,1331442000.0,1,8734
3752,51,1,1331442000.0,1,8735
2,133,2,1331524800.0,1,8737
9,3566,-5,1331524800.0,-1,8739
11,1311,1,1331524800.0,1,8740
50,257,1,1331524800.0,1,8741
52,277,1,1331524800.0,1,8742
66,686,1,1331524800.0,1,8743
69,257,1,1331524800.0,1,8744
146,277,2,1331524800.0,1,8745
257,50,1,1331524800.0,1,8746
257,69,1,1331524800.0,1,8747
277,52,1,1331524800.0,1,8748
277,146,2,1331524800.0,1,8749
277,2181,1,1331524800.0,1,8750
591,3744,2,1331524800.0,1,8751
686,66,1,1331524800.0,1,8752
3744,591,2,1331524800.0,1,8754
9,133,1,1331611200.0,1,8755
9,3713,-10,1331611200.0,-1,8756
10,69,1,1331611200.0,1,8757
39,2,5,1331611200.0,1,8758
39,17,1,1331611200.0,1,8759
50,2182,1,1331611200.0,1,8760
50,3678,1,1331611200.0,1,8761
50,3782,2,1331611200.0,1,8762
51,21,3,1331611200.0,1,8763
51,98,2,1331611200.0,1,8764
51,1287,1,1331611200.0,1,8765
52,50,1,1331611200.0,1,8766
55,875,4,1331611200.0,1,8767
69,10,1,1331611200.0,1,8768
133,272,1,1331611200.0,1,8769
197,798,1,1331611200.0,1,8770
211,9,5,1331611200.0,1,8771
272,133,1,1331611200.0,1,8772
272,277,-1,1331611200.0,-1,8773
272,3713,-10,1331611200.0,-1,8774
277,1142,1,1331611200.0,1,8775
474,1912,2,1331611200.0,1,8776
798,197,1,1331611200.0,1,8777
798,2871,1,1331611200.0,1,8778
875,55,6,1331611200.0,1,8779
1287,51,1,1331611200.0,1,8780
1311,11,1,1331611200.0,1,8781
1912,474,2,1331611200.0,1,8782
2871,798,1,1331611200.0,1,8783
3554,506,1,1331611200.0,1,8784
3678,50,1,1331611200.0,1,8785
17,1282,1,1331697600.0,1,8788
39,51,2,1331697600.0,1,8789
39,52,1,1331697600.0,1,8790
39,2873,1,1331697600.0,1,8791
52,39,1,1331697600.0,1,8792
55,2872,1,1331697600.0,1,8793
69,857,1,1331697600.0,1,8794
69,2183,1,1331697600.0,1,8795
211,687,1,1331697600.0,1,8796
211,3782,3,1331697600.0,1,8797
361,107,1,1331697600.0,1,8798
687,211,1,1331697600.0,1,8800
798,1312,5,1331697600.0,1,8802
857,69,1,1331697600.0,1,8803
1282,17,1,1331697600.0,1,8804
1312,798,5,1331697600.0,1,8805
2872,55,1,1331697600.0,1,8807
11,739,1,1331784000.0,1,8808
15,3756,-3,1331784000.0,-1,8809
26,69,1,1331784000.0,1,8810
33,255,1,1331784000.0,1,8811
33,635,1,1331784000.0,1,8812
39,11,1,1331784000.0,1,8813
60,2184,2,1331784000.0,1,8814
69,26,1,1331784000.0,1,8815
69,1144,1,1331784000.0,1,8817
255,33,1,1331784000.0,1,8818
255,1740,1,1331784000.0,1,8819
635,33,1,1331784000.0,1,8821
739,11,1,1331784000.0,1,8822
798,69,5,1331784000.0,1,8823
798,857,1,1331784000.0,1,8824
798,1144,1,1331784000.0,1,8825
798,2183,1,1331784000.0,1,8826
798,2875,1,1331784000.0,1,8827
857,798,1,1331784000.0,1,8828
1144,69,1,1331784000.0,1,8829
1144,798,1,1331784000.0,1,8830
1740,255,1,1331784000.0,1,8831
2183,798,1,1331784000.0,1,8832
2184,60,2,1331784000.0,1,8833
2875,798,1,1331784000.0,1,8834
3678,33,3,1331784000.0,1,8835
2,47,5,1331870400.0,1,8837
9,107,3,1331870400.0,1,8839
17,255,1,1331870400.0,1,8841
33,1137,1,1331870400.0,1,8842
33,1754,1,1331870400.0,1,8843
60,740,4,1331870400.0,1,8844
98,687,1,1331870400.0,1,8845
107,361,1,1331870400.0,1,8846
143,1285,1,1331870400.0,1,8848
255,17,1,1331870400.0,1,8852
346,38,5,1331870400.0,1,8853
370,798,2,1331870400.0,1,8854
687,98,1,1331870400.0,1,8856
739,1754,1,1331870400.0,1,8859
739,2877,1,1331870400.0,1,8860
740,60,5,1331870400.0,1,8861
798,370,2,1331870400.0,1,8862
798,2186,2,1331870400.0,1,8863
949,369,6,1331870400.0,1,8864
1137,33,1,1331870400.0,1,8865
1285,143,1,1331870400.0,1,8866
1754,739,1,1331870400.0,1,8867
1754,798,1,1331870400.0,1,8868
2186,798,2,1331870400.0,1,8869
2877,739,1,1331870400.0,1,8870
11,1754,1,1331956800.0,1,8871
17,946,1,1331956800.0,1,8873
51,2879,1,1331956800.0,1,8874
52,739,1,1331956800.0,1,8875
739,52,1,1331956800.0,1,8876
798,1491,1,1331956800.0,1,8877
798,2185,1,1331956800.0,1,8878
875,50,2,1331956800.0,1,8879
946,17,1,1331956800.0,1,8880
1491,798,1,1331956800.0,1,8882
